"TIME","Pout=(Vout*Iout)"
0.02286717007,29.7875
0.02286769613,29.7661
0.0228677293,29.7643
0.02286775274,29.7629
0.02286778196,29.7613
0.02286781424,29.7593
0.02286788508,29.755
0.02286790016,29.754
0.02286791861,29.7528
0.02286793671,29.7516
0.02286794198,29.7513
0.02286794527,29.7511
0.02286795069,29.7507
0.02286803355,29.7453
0.02286856538,29.7138
0.02286923808,29.6816
0.02286995837,29.6567
0.02287139896,29.6355
0.02287428013,29.7038
0.02287517392,29.7543
0.0228751977,29.7558
0.02287522007,29.7573
0.02287527412,29.7608
0.02287530876,29.7631
0.02287532539,29.7642
0.02287533341,29.7647
0.02287533561,29.7649
0.02287533796,29.765
0.02287535129,29.7659
0.02287536796,29.767
0.02287545218,29.7723
0.02287555008,29.7781
0.02287570602,29.7861
0.02287613656,29.8018
0.02287657671,29.8079
0.02287698088,29.8047
0.0228776983,29.7786
0.02287774753,29.7758
0.02287775622,29.7753
0.02287781149,29.7721
0.02287782267,29.7714
0.02287789046,29.7672
0.02287790012,29.7666
0.02287791778,29.7654
0.0228779389,29.764
0.02287794157,29.7638
0.02287794161,29.7638
0.02287794201,29.7638
0.0228779454,29.7636
0.02287795113,29.7632
0.0228780188,29.7587
0.02287859994,29.7242
0.02287952221,29.6825
0.02288015142,29.6632
0.02288117685,29.6475
0.02288311914,29.6695
0.02288518209,29.7647
0.0228851983,29.7657
0.02288524709,29.7689
0.02288526996,29.7704
0.0228853011,29.7724
0.02288532151,29.7738
0.02288532989,29.7743
0.02288533207,29.7745
0.02288533439,29.7746
0.02288534536,29.7753
0.02288535995,29.7763
0.02288539829,29.7788
0.02288550219,29.785
0.02288583887,29.8015
0.02288623455,29.8133
0.02288679363,29.8161
0.02288769096,29.7873
0.02288773512,29.7848
0.0228877529,29.7838
0.02288778158,29.7821
0.02288781511,29.7801
0.02288787642,29.7762
0.02288789518,29.775
0.02288790634,29.7743
0.02288793454,29.7724
0.0228879413,29.772
0.02288794164,29.772
0.02288794188,29.7719
0.02288794463,29.7718
0.02288794728,29.7716
0.02288796655,29.7703
0.02288834255,29.7465
0.02288902287,29.7105
0.02289046952,29.6628
0.02289209412,29.6551
0.02289511525,29.7639
0.02289519667,29.769
0.02289520768,29.7697
0.02289526995,29.7737
0.02289528495,29.7746
0.02289532345,29.7771
0.02289533289,29.7778
0.02289533553,29.7779
0.02289533782,29.7781
0.0228953427,29.7784
0.02289536162,29.7796
0.02289540199,29.7822
0.02289550488,29.7884
0.02289559297,29.7932
0.022895918,29.8076
0.02289640282,29.8188
0.02289719764,29.8109
0.02289769949,29.7894
0.02289774744,29.7867
0.02289775503,29.7862
0.02289780803,29.783
0.02289781803,29.7824
0.02289788802,29.778
0.02289789842,29.7773
0.02289791255,29.7764
0.02289793406,29.775
0.02289794058,29.7745
0.02289794186,29.7744
0.02289794499,29.7742
0.02289794899,29.774
0.02289797865,29.772
0.02289850166,29.7397
0.02289936138,29.6979
0.02290101935,29.6565
0.02290299927,29.6723
0.02290518209,29.769
0.0229051983,29.77
0.02290524709,29.7731
0.02290526996,29.7746
0.0229053011,29.7766
0.02290532151,29.7779
0.02290532989,29.7785
0.02290533207,29.7786
0.02290533439,29.7788
0.02290534532,29.7795
0.02290536013,29.7804
0.02290540045,29.783
0.02290550342,29.7891
0.02290576593,29.8022
0.02290629501,29.8178
0.02290692836,29.8173
0.02290768827,29.7897
0.02290771607,29.7881
0.02290775035,29.7862
0.02290775883,29.7857
0.02290780983,29.7826
0.02290782326,29.7817
0.02290789565,29.7771
0.02290790719,29.7763
0.02290793543,29.7744
0.02290794148,29.774
0.02290794155,29.774
0.02290794193,29.774
0.02290794486,29.7738
0.0229079484,29.7736
0.02290797946,29.7715
0.02290849024,29.7396
0.02290944544,29.6934
0.02291099593,29.6549
0.02291271088,29.6631
0.02291518209,29.7652
0.0229151983,29.7662
0.02291524709,29.7693
0.02291526996,29.7708
0.02291530111,29.7728
0.02291532151,29.7741
0.02291532989,29.7746
0.02291533207,29.7748
0.02291533439,29.7749
0.02291534531,29.7756
0.02291536023,29.7766
0.02291540268,29.7793
0.02291550582,29.7853
0.02291579884,29.7996
0.0229163751,29.8146
0.02291712712,29.8083
0.0229176964,29.7845
0.02291772595,29.7828
0.02291775375,29.7811
0.02291780006,29.7783
0.02291781374,29.7775
0.02291788914,29.7727
0.02291790105,29.7719
0.02291792251,29.7704
0.02291793638,29.7695
0.02291794134,29.7692
0.02291794164,29.7691
0.02291794481,29.7689
0.02291794884,29.7686
0.02291798894,29.7659
0.02291847372,29.7355
0.02291939519,29.69
0.02292056857,29.6553
0.0229217738,29.6459
0.02292410259,29.7008
0.02292518401,29.7582
0.02292519977,29.7592
0.02292523781,29.7616
0.02292527173,29.7637
0.02292529447,29.7652
0.02292532338,29.7671
0.02292533224,29.7676
0.02292533437,29.7678
0.02292533666,29.7679
0.02292534652,29.7685
0.02292536038,29.7694
0.02292539499,29.7716
0.02292549684,29.7777
0.02292571294,29.7887
0.02292617157,29.804
0.02292665291,29.8084
0.02292709375,29.8019
0.02292770156,29.7768
0.02292774419,29.7743
0.02292775358,29.7738
0.02292779497,29.7713
0.02292781371,29.7701
0.02292788929,29.7653
0.02292790048,29.7645
0.02292791955,29.7633
0.02292793899,29.7619
0.02292794147,29.7618
0.0229279416,29.7618
0.02292794412,29.7616
0.02292794671,29.7614
0.02292796341,29.7603
0.02292827699,29.7399
0.02292906306,29.6971
0.0229298378,29.6664
0.02293054272,29.6482
0.02293176953,29.6383
0.02293417651,29.6963
0.02293517963,29.7501
0.02293520315,29.7516
0.02293525849,29.7551
0.02293528207,29.7566
0.0229353217,29.7591
0.02293533127,29.7597
0.02293533391,29.7599
0.0229353362,29.76
0.02293534035,29.7603
0.02293536124,29.7617
0.02293540507,29.7644
0.02293550743,29.7704
0.02293559457,29.7751
0.02293594131,29.7899
0.02293646489,29.8002
0.02293737811,29.7846
0.02293769327,29.7694
0.02293774539,29.7664
0.02293775777,29.7657
0.02293780748,29.7627
0.02293781436,29.7622
0.02293788558,29.7577
0.02293789722,29.7569
0.02293790987,29.7561
0.02293793429,29.7544
0.02293794129,29.7539
0.02293794216,29.7539
0.022937946,29.7536
0.02293795519,29.753
0.02293810165,29.7432
0.0229386104,29.7124
0.02293931252,29.6781
0.02293999265,29.6538
0.022941084,29.6327
0.02294316865,29.6519
0.02294518209,29.7426
0.0229451983,29.7436
0.02294524709,29.7467
0.02294526996,29.7481
0.0229453011,29.7501
0.02294532151,29.7514
0.02294532989,29.752
0.02294533207,29.7521
0.02294533439,29.7523
0.02294534528,29.753
0.02294536001,29.7539
0.02294539999,29.7564
0.02294550296,29.7625
0.02294585026,29.7789
0.02294626019,29.7901
0.02294684933,29.791
0.02294769023,29.7616
0.02294773526,29.759
0.02294775303,29.758
0.02294778208,29.7563
0.02294781688,29.7541
0.02294788894,29.7495
0.02294790074,29.7487
0.02294791974,29.7474
0.02294793815,29.7462
0.02294794175,29.7459
0.02294794187,29.7459
0.02294794337,29.7458
0.02294794656,29.7456
0.02294795836,29.7448
0.02294816762,29.7309
0.02294873641,29.6975
0.02294962817,29.6576
0.02295056674,29.6316
0.022952302,29.6261
0.02295517242,29.733
0.02295519737,29.7345
0.02295523778,29.737
0.0229552693,29.739
0.02295529357,29.7406
0.02295532088,29.7423
0.02295532972,29.7429
0.02295533186,29.743
0.02295533415,29.7432
0.02295534417,29.7438
0.02295536035,29.7449
0.02295540674,29.7478
0.02295551167,29.7539
0.02295586875,29.7705
0.02295630532,29.7817
0.02295695197,29.7802
0.02295768809,29.7526
0.02295770901,29.7514
0.02295775338,29.7488
0.02295778604,29.7468
0.02295781898,29.7448
0.02295788774,29.7404
0.022957899,29.7396
0.02295791351,29.7386
0.02295793554,29.7371
0.0229579425,29.7367
0.02295794522,29.7365
0.02295794878,29.7362
0.02295797286,29.7346
0.02295844104,29.7049
0.02295909977,29.6702
0.02295995094,29.6375
0.02296076287,29.619
0.02296212567,29.6149
0.02296481891,29.7029
0.02296514149,29.7218
0.02296519718,29.7253
0.02296520949,29.7261
0.02296527155,29.73
0.0229652898,29.7311
0.02296532449,29.7334
0.02296533353,29.7339
0.02296533581,29.7341
0.0229653381,29.7342
0.02296534276,29.7345
0.0229653627,29.7358
0.02296538327,29.7371
0.02296547878,29.7429
0.02296568088,29.7535
0.02296610186,29.7687
0.02296651877,29.7747
0.02296691692,29.7721
0.02296768986,29.744
0.02296773115,29.7417
0.02296775495,29.7403
0.02296780001,29.7376
0.0229678125,29.7368
0.02296785974,29.7338
0.02296789349,29.7316
0.02296790389,29.7309
0.02296793327,29.7289
0.02296794061,29.7284
0.02296794155,29.7284
0.02296794166,29.7284
0.02296794301,29.7283
0.02296794654,29.728
0.02296796037,29.7271
0.02296827077,29.7069
0.02296902722,29.6656
0.0229700451,29.6272
0.02297099485,29.6087
0.02297274984,29.6175
0.02297518209,29.7187
0.0229751983,29.7197
0.02297524709,29.7228
0.02297526996,29.7242
0.02297530111,29.7262
0.02297532151,29.7275
0.02297532989,29.7281
0.02297533207,29.7282
0.02297533439,29.7284
0.02297534528,29.7291
0.02297536012,29.73
0.02297540147,29.7326
0.02297550425,29.7387
0.02297577488,29.7521
0.02297631485,29.7673
0.02297697531,29.7655
0.02297769874,29.738
0.02297772696,29.7364
0.02297775075,29.735
0.02297776078,29.7344
0.02297781005,29.7314
0.02297782434,29.7305
0.02297789364,29.7261
0.02297790416,29.7254
0.02297793487,29.7233
0.02297794166,29.7228
0.02297794413,29.7227
0.02297794667,29.7225
0.02297796241,29.7214
0.02297830402,29.6994
0.02297890817,29.6659
0.02297953784,29.6385
0.02298094848,29.6039
0.02298249705,29.6076
0.02298518209,29.7135
0.0229851983,29.7146
0.02298524709,29.7176
0.02298526996,29.7191
0.0229853011,29.7211
0.02298532151,29.7224
0.02298532989,29.723
0.02298533207,29.7231
0.02298533439,29.7233
0.02298534527,29.724
0.02298536047,29.7249
0.02298540494,29.7277
0.02298550856,29.7338
0.02298583039,29.7492
0.02298624749,29.7612
0.02298681861,29.7629
0.02298769142,29.7334
0.02298772907,29.7313
0.02298775258,29.7299
0.02298777643,29.7285
0.02298781234,29.7263
0.02298785118,29.7239
0.02298789564,29.721
0.02298790715,29.7202
0.02298793434,29.7184
0.02298794092,29.718
0.02298794142,29.7179
0.02298794147,29.7179
0.02298794197,29.7179
0.02298794552,29.7177
0.02298795198,29.7172
0.02298809258,29.7079
0.02298865413,29.6743
0.02298943604,29.6376
0.02299069305,29.6027
0.02299202361,29.5973
0.02299465969,29.6788
0.02299514544,29.707
0.02299519938,29.7104
0.02299522487,29.712
0.02299527311,29.715
0.02299529959,29.7167
0.0229953246,29.7184
0.02299533345,29.7189
0.02299533559,29.7191
0.02299533788,29.7192
0.02299534787,29.7199
0.02299536384,29.7209
0.02299540394,29.7234
0.02299550674,29.7296
0.02299578459,29.7433
0.0229963336,29.7586
0.0229970147,29.756
0.02299769499,29.7298
0.02299774122,29.7272
0.02299775282,29.7265
0.02299778373,29.7247
0.02299781255,29.723
0.02299786416,29.7197
0.02299789336,29.7178
0.02299790374,29.7171
0.02299793341,29.7152
0.02299794157,29.7146
0.02299794481,29.7144
0.02299794902,29.7141
0.02299798498,29.7117
0.02299844244,29.6831
0.02299935588,29.638
0.02300050271,29.6037
0.02300166228,29.5936
0.02300388176,29.6411
0.02300518209,29.7086
0.0230051983,29.7096
0.02300524709,29.7127
0.02300526996,29.7142
0.02300530111,29.7162
0.02300532151,29.7175
0.02300532989,29.7181
0.02300533207,29.7182
0.02300533439,29.7184
0.02300534528,29.7191
0.02300536002,29.7201
0.02300540009,29.7226
0.02300550305,29.7287
0.02300585202,29.7454
0.02300626423,29.757
0.02300685828,29.7582
0.02300769005,29.7296
0.02300773483,29.7271
0.02300775213,29.7261
0.02300777522,29.7248
0.02300781493,29.7223
0.02300788491,29.7179
0.02300790005,29.7169
0.02300791777,29.7158
0.02300793956,29.7143
0.02300794188,29.7141
0.02300794514,29.7139
0.02300795027,29.7136
0.02300800244,29.7101
0.02300847038,29.681
0.02300948512,29.6325
0.0230104057,29.6053
0.02301200785,29.595
0.02301518209,29.7079
0.0230151983,29.7089
0.02301524708,29.712
0.02301526996,29.7135
0.02301530108,29.7155
0.02301532151,29.7168
0.02301532989,29.7174
0.02301533207,29.7175
0.02301533438,29.7177
0.02301534526,29.7184
0.0230153614,29.7194
0.02301539659,29.7217
0.02301550027,29.7279
0.02301579037,29.7423
0.02301635627,29.7577
0.02301707942,29.7534
0.02301769451,29.7288
0.02301774115,29.7261
0.02301775281,29.7254
0.0230177822,29.7237
0.02301781419,29.7218
0.02301788544,29.7173
0.02301789971,29.7163
0.0230179166,29.7152
0.02301793957,29.7137
0.02301794214,29.7135
0.02301794529,29.7133
0.02301795098,29.7129
0.02301803084,29.7076
0.02301863109,29.6715
0.02301936412,29.6367
0.02302049139,29.6031
0.02302164753,29.5929
0.02302388073,29.6405
0.02302518337,29.7083
0.02302519938,29.7093
0.02302525145,29.7126
0.02302527113,29.7139
0.02302531126,29.7165
0.02302532315,29.7172
0.02302533013,29.7177
0.02302533242,29.7179
0.02302533492,29.718
0.02302534772,29.7189
0.02302537027,29.7203
0.02302546336,29.726
0.02302557956,29.7326
0.02302596879,29.7493
0.02302654753,29.7595
0.02302690539,29.7572
0.02302768962,29.7295
0.02302773123,29.7271
0.02302775521,29.7257
0.02302779498,29.7234
0.02302781323,29.7223
0.02302788588,29.7177
0.0230279006,29.7167
0.02302791989,29.7154
0.02302793527,29.7144
0.02302794149,29.714
0.02302794192,29.7139
0.02302794546,29.7137
0.02302795102,29.7133
0.02302803142,29.708
0.0230286677,29.6699
0.02302953994,29.6304
0.02303106139,29.5955
0.02303279464,29.607
0.02303518209,29.7088
0.0230351983,29.7098
0.02303524709,29.7129
0.02303526996,29.7144
0.02303530111,29.7164
0.02303532151,29.7177
0.0230353299,29.7183
0.02303533207,29.7184
0.02303533439,29.7186
0.02303534527,29.7193
0.0230353602,29.7203
0.02303540305,29.723
0.02303550619,29.7291
0.02303580017,29.7436
0.02303637858,29.7589
0.02303713628,29.7529
0.02303769635,29.7298
0.02303772651,29.7281
0.02303775401,29.7265
0.02303779533,29.724
0.0230378139,29.7229
0.02303788686,29.7183
0.02303789888,29.7175
0.02303791434,29.7165
0.02303794156,29.7146
0.02303794299,29.7145
0.02303794574,29.7143
0.0230379527,29.7139
0.0230380977,29.7043
0.02303870196,29.6688
0.02303965999,29.6269
0.02304032445,29.6079
0.02304142241,29.5943
0.02304353001,29.6288
0.02304518209,29.7099
0.0230451983,29.7109
0.02304524709,29.714
0.02304526996,29.7155
0.02304530111,29.7175
0.02304532151,29.7189
0.0230453299,29.7194
0.02304533207,29.7196
0.02304533439,29.7197
0.02304534527,29.7204
0.0230453602,29.7214
0.02304540305,29.7241
0.02304550619,29.7303
0.02304580008,29.7448
0.02304637834,29.7601
0.02304713565,29.7542
0.02304769637,29.731
0.02304772648,29.7293
0.02304775433,29.7277
0.02304779928,29.725
0.02304781699,29.7239
0.02304788498,29.7196
0.02304789684,29.7189
0.02304790931,29.718
0.02304793521,29.7163
0.02304794115,29.7159
0.02304794136,29.7159
0.02304794171,29.7159
0.02304794493,29.7156
0.02304794949,29.7153
0.02304799497,29.7123
0.02304856241,29.6777
0.02304924043,29.6444
0.02305025027,29.6109
0.02305123173,29.5965
0.02305305816,29.6157
0.02305518209,29.7113
0.0230551983,29.7123
0.02305524709,29.7155
0.02305526996,29.7169
0.02305530111,29.719
0.02305532151,29.7203
0.0230553299,29.7208
0.02305533207,29.721
0.02305533439,29.7211
0.02305534527,29.7218
0.02305536016,29.7228
0.02305540258,29.7255
0.02305550572,29.7317
0.02305578883,29.7457
0.02305634913,29.7612
0.02305706002,29.7575
0.02305769783,29.7324
0.02305772497,29.7309
0.02305775377,29.7292
0.02305780036,29.7264
0.02305781411,29.7256
0.02305788781,29.7209
0.02305789871,29.7202
0.02305791389,29.7192
0.02305793711,29.7177
0.02305794158,29.7174
0.02305794466,29.7172
0.02305794875,29.7169
0.02305798352,29.7145
0.02305852796,29.6811
0.02305914264,29.6502
0.02306004818,29.6176
0.02306092254,29.6007
0.02306253837,29.6058
0.02306518209,29.7128
0.0230651983,29.7138
0.02306524709,29.7169
0.02306526996,29.7184
0.02306530111,29.7204
0.02306532151,29.7217
0.0230653299,29.7223
0.02306533207,29.7224
0.02306533439,29.7226
0.02306534527,29.7233
0.02306536031,29.7243
0.02306540536,29.7271
0.02306550905,29.7333
0.02306583147,29.7489
0.02306624955,29.7611
0.02306682321,29.7631
0.02306769133,29.7342
0.02306772992,29.7321
0.02306775337,29.7307
0.02306778855,29.7286
0.02306781498,29.727
0.02306788979,29.7223
0.02306790088,29.7216
0.02306792145,29.7202
0.02306794092,29.7189
0.02306794237,29.7188
0.02306794589,29.7185
0.02306795684,29.7178
0.02306815368,29.7049
0.02306871436,29.6724
0.02306967352,29.6307
0.02307033542,29.612
0.02307141916,29.5987
0.02307349454,29.6321
0.02307518209,29.7145
0.0230751983,29.7155
0.02307524709,29.7186
0.02307526996,29.7201
0.02307530111,29.7221
0.02307532151,29.7234
0.0230753299,29.724
0.02307533207,29.7241
0.02307533439,29.7243
0.02307534527,29.725
0.02307536023,29.726
0.02307540374,29.7287
0.02307550695,29.7349
0.02307580846,29.7497
0.02307619882,29.7618
0.0230767133,29.7657
0.02307719565,29.7571
0.0230776955,29.7357
0.02307772776,29.7339
0.02307775111,29.7325
0.02307776528,29.7317
0.02307781327,29.7288
0.02307785241,29.7264
0.02307789748,29.7235
0.02307791058,29.7226
0.0230779348,29.721
0.02307794159,29.7205
0.02307794407,29.7203
0.0230779467,29.7202
0.02307796102,29.7192
0.02307829657,29.6978
0.02307902809,29.6585
0.0230799358,29.6239
0.02308088429,29.6042
0.0230825952,29.6099
0.02308518209,29.7158
0.0230851983,29.7169
0.02308524709,29.72
0.02308526996,29.7215
0.0230853011,29.7235
0.02308532151,29.7248
0.0230853299,29.7254
0.02308533207,29.7255
0.02308533439,29.7257
0.02308534526,29.7264
0.02308536107,29.7274
0.02308541335,29.7307
0.0230855191,29.737
0.02308583816,29.7523
0.02308623715,29.7639
0.02308679768,29.7664
0.02308769093,29.7373
0.02308773427,29.7348
0.02308775157,29.7338
0.02308776846,29.7328
0.02308781131,29.7303
0.02308783539,29.7288
0.02308789184,29.7252
0.02308790155,29.7245
0.02308792462,29.723
0.02308794067,29.7219
0.02308794219,29.7218
0.02308794556,29.7216
0.02308795313,29.7211
0.02308808771,29.7122
0.02308859263,29.682
0.02308926123,29.6495
0.02308987287,29.6272
0.02309109615,29.6034
0.02309353503,29.6362
0.02309518209,29.7171
0.0230951983,29.7181
0.02309524709,29.7212
0.02309526996,29.7227
0.0230953011,29.7247
0.02309532151,29.7261
0.0230953299,29.7266
0.02309533207,29.7268
0.02309533439,29.7269
0.02309534526,29.7276
0.02309536195,29.7287
0.02309543705,29.7334
0.02309554354,29.7396
0.02309595404,29.7578
0.02309650504,29.7684
0.02309749913,29.7482
0.02309769146,29.7385
0.0230977358,29.736
0.02309775387,29.7349
0.02309779418,29.7325
0.02309781311,29.7314
0.02309788552,29.7268
0.02309789985,29.7259
0.02309791743,29.7247
0.02309793756,29.7234
0.02309794238,29.723
0.02309794502,29.7228
0.02309794938,29.7226
0.02309797784,29.7206
0.02309839749,29.6943
0.02309931316,29.6485
0.02309998457,29.625
0.02310132738,29.6031
0.02310401301,29.6559
0.02310518209,29.7181
0.0231051983,29.7191
0.02310524709,29.7222
0.02310526996,29.7237
0.0231053011,29.7257
0.02310532151,29.7271
0.0231053299,29.7276
0.02310533207,29.7278
0.02310533439,29.7279
0.02310534526,29.7286
0.02310536138,29.7297
0.0231053966,29.7319
0.02310550027,29.7381
0.02310577964,29.7521
0.02310633045,29.7677
0.02310701368,29.7653
0.0231076951,29.7392
0.02310774231,29.7366
0.02310775436,29.7359
0.02310779835,29.7332
0.02310781589,29.7322
0.02310789225,29.7273
0.02310790306,29.7266
0.02310793355,29.7246
0.02310794198,29.724
0.02310794483,29.7238
0.02310794818,29.7236
0.02310797158,29.722
0.02310844612,29.6924
0.02310909972,29.6587
0.02310995664,29.6267
0.0231107822,29.6089
0.02311218583,29.6071
0.02311509904,29.7136
0.02311519739,29.7198
0.02311521195,29.7207
0.02311527346,29.7247
0.0231152972,29.7262
0.02311532524,29.728
0.02311533397,29.7286
0.02311533616,29.7287
0.02311533845,29.7289
0.0231153482,29.7295
0.02311536244,29.7305
0.0231153976,29.7327
0.02311549884,29.7388
0.02311575191,29.7517
0.02311625942,29.7675
0.02311683962,29.7693
0.02311769154,29.7408
0.02311773472,29.7383
0.02311775178,29.7374
0.02311777702,29.7359
0.02311781252,29.7337
0.02311785272,29.7313
0.02311789814,29.7283
0.0231179122,29.7274
0.02311794047,29.7255
0.02311794147,29.7255
0.02311794382,29.7253
0.02311794682,29.7251
0.02311796432,29.7239
0.02311835484,29.6993
0.02311892649,29.6685
0.02311982216,29.6328
0.02312061857,29.6136
0.02312205093,29.6082
0.02312474372,29.696
0.02312514404,29.7197
0.02312519888,29.7232
0.02312522182,29.7247
0.02312527206,29.7279
0.02312528712,29.7289
0.02312532386,29.7313
0.02312533331,29.7319
0.02312533556,29.732
0.02312533785,29.7322
0.02312534381,29.7326
0.02312536339,29.7339
0.02312540212,29.7363
0.02312550631,29.7426
0.02312558039,29.7467
0.0231255913,29.7473
0.02312589076,29.7608
0.02312635434,29.7726
0.02312706688,29.769
0.02312771995,29.743
0.02312775317,29.7411
0.02312778547,29.7392
0.02312781328,29.7375
0.02312786839,29.7341
0.02312789782,29.7322
0.02312791133,29.7313
0.02312793545,29.7297
0.02312794159,29.7293
0.02312794323,29.7292
0.02312794622,29.729
0.02312795766,29.7282
0.02312819833,29.7127
0.02312886631,29.6755
0.02312994484,29.6332
0.02313135165,29.6106
0.02313384706,29.6576
0.02313518209,29.7272
0.0231351983,29.7282
0.02313524709,29.7314
0.02313526996,29.7328
0.02313530111,29.7349
0.02313532152,29.7362
0.0231353299,29.7368
0.02313533207,29.7369
0.02313533439,29.7371
0.02313534527,29.7378
0.02313536019,29.7387
0.02313540315,29.7415
0.0231355063,29.7477
0.02313580122,29.7623
0.02313638134,29.7778
0.0231371436,29.7719
0.0231376962,29.7491
0.02313772689,29.7473
0.02313775113,29.7459
0.02313776525,29.7451
0.02313781322,29.7422
0.02313785299,29.7398
0.02313789836,29.7369
0.02313791274,29.7359
0.02313793421,29.7345
0.02313794073,29.7341
0.02313794173,29.734
0.02313794492,29.7338
0.02313794948,29.7335
0.0231379944,29.7305
0.02313850822,29.699
0.02313913544,29.6674
0.02314004456,29.6348
0.02314091254,29.618
0.02314249226,29.6226
0.02314518209,29.7307
0.0231451983,29.7318
0.02314524709,29.7349
0.02314526996,29.7364
0.02314530111,29.7384
0.02314532152,29.7397
0.0231453299,29.7403
0.02314533207,29.7404
0.02314533439,29.7406
0.02314534527,29.7413
0.02314536024,29.7423
0.023145404,29.7451
0.02314550723,29.7512
0.02314581156,29.7662
0.02314620555,29.7784
0.02314672747,29.7821
0.02314769435,29.7523
0.02314772341,29.7507
0.02314775285,29.749
0.02314778436,29.7471
0.02314781378,29.7454
0.02314788289,29.741
0.02314789667,29.7401
0.02314790897,29.7393
0.02314793376,29.7376
0.0231479399,29.7372
0.02314794161,29.7371
0.02314794333,29.737
0.0231479465,29.7368
0.02314795693,29.7361
0.02314822574,29.7187
0.02314894936,29.6789
0.02314961227,29.6512
0.02315117571,29.6183
0.02315297404,29.6352
0.02315518209,29.733
0.0231551983,29.734
0.02315524709,29.7371
0.02315526996,29.7386
0.0231553011,29.7406
0.02315532152,29.742
0.0231553299,29.7425
0.02315533207,29.7427
0.02315533439,29.7428
0.02315534526,29.7435
0.02315536218,29.7446
0.02315544286,29.7497
0.02315554927,29.7558
0.02315588276,29.7711
0.02315633089,29.7826
0.02315701506,29.7802
0.02315770144,29.7538
0.0231577512,29.751
0.02315776492,29.7502
0.02315781284,29.7473
0.02315787466,29.7434
0.02315789951,29.7418
0.02315791597,29.7407
0.02315793715,29.7393
0.02315794146,29.739
0.02315794149,29.739
0.02315794183,29.739
0.02315794504,29.7388
0.02315794976,29.7384
0.02315799684,29.7353
0.02315856819,29.7004
0.02315924397,29.6673
0.02316025716,29.6337
0.02316125445,29.6193
0.02316312302,29.6403
0.02316518209,29.7339
0.0231651983,29.735
0.02316524709,29.7381
0.02316526996,29.7395
0.02316530111,29.7416
0.02316532152,29.7429
0.0231653299,29.7434
0.02316533207,29.7436
0.02316533439,29.7437
0.02316534526,29.7444
0.0231653609,29.7455
0.02316541731,29.749
0.02316552313,29.7552
0.0231658472,29.7706
0.0231662556,29.7823
0.02316683844,29.7839
0.02316769037,29.7551
0.02316773476,29.7526
0.02316775195,29.7516
0.02316777467,29.7502
0.02316781413,29.7479
0.02316786446,29.7447
0.02316789336,29.7428
0.02316790374,29.7421
0.02316793249,29.7402
0.02316794077,29.7397
0.0231679415,29.7396
0.02316794156,29.7396
0.02316794223,29.7396
0.02316794599,29.7393
0.02316795588,29.7386
0.02316816472,29.725
0.0231687551,29.6909
0.02316968824,29.6506
0.02317131639,29.6192
0.0231731869,29.6421
0.02317518209,29.7338
0.0231751983,29.7348
0.02317524709,29.7379
0.02317526996,29.7394
0.02317530111,29.7414
0.02317532152,29.7427
0.0231753299,29.7432
0.02317533207,29.7434
0.02317533439,29.7435
0.02317534526,29.7443
0.02317536138,29.7453
0.0231753966,29.7475
0.02317550027,29.7537
0.02317577619,29.7675
0.02317632228,29.783
0.02317699341,29.781
0.02317769527,29.7544
0.02317774565,29.7515
0.02317775558,29.751
0.02317780933,29.7477
0.02317781888,29.7471
0.0231778939,29.7424
0.02317790477,29.7416
0.0231779327,29.7398
0.02317793892,29.7394
0.02317794149,29.7392
0.02317794155,29.7392
0.02317794219,29.7391
0.02317794569,29.7389
0.02317795402,29.7383
0.02317808926,29.7294
0.02317862212,29.6975
0.02317941097,29.6603
0.02318072018,29.6243
0.02318216288,29.6211
0.02318508807,29.7264
0.02318519431,29.733
0.02318520523,29.7337
0.02318526054,29.7373
0.02318527834,29.7384
0.0231853203,29.7411
0.02318532959,29.7417
0.02318533501,29.7421
0.0231853373,29.7422
0.02318534018,29.7424
0.023185356,29.7435
0.0231853678,29.7442
0.02318545192,29.7494
0.02318555554,29.7554
0.02318587825,29.7702
0.02318633401,29.7819
0.0231870157,29.7795
0.02318769978,29.7532
0.02318774504,29.7506
0.02318775335,29.7501
0.02318779588,29.7476
0.02318781282,29.7466
0.0231878726,29.7428
0.02318789363,29.7414
0.02318790417,29.7408
0.023187931,29.739
0.02318793933,29.7384
0.0231879421,29.7382
0.02318794513,29.738
0.02318795121,29.7376
0.02318805872,29.7305
0.02318855292,29.7006
0.02318921363,29.6679
0.02318991518,29.6422
0.02319127897,29.6184
0.02319400654,29.6707
0.02319518209,29.7331
0.0231951983,29.7342
0.02319524709,29.7373
0.02319526996,29.7388
0.02319530111,29.7408
0.02319532152,29.7421
0.0231953299,29.7427
0.02319533207,29.7428
0.02319533439,29.7429
0.02319534526,29.7437
0.0231953613,29.7447
0.02319539684,29.747
0.02319549948,29.7531
0.02319572086,29.7645
0.0231961947,29.7803
0.02319670376,29.7843
0.02319719084,29.7757
0.02319769518,29.7541
0.02319773234,29.752
0.02319775616,29.7506
0.02319781155,29.7473
0.02319782324,29.7466
0.02319788958,29.7424
0.02319789955,29.7417
0.02319791582,29.7406
0.02319793646,29.7393
0.02319794166,29.7389
0.02319794257,29.7388
0.02319794595,29.7386
0.02319795575,29.738
0.02319814561,29.7255
0.02319880226,29.6878
0.02319963137,29.6519
0.02320036031,29.6311
0.02320171794,29.6183
0.0232044332,29.6906
0.02320516253,29.7318
